"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum"
"3895","1576877-0",181,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3896","1575757-4",5336,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3897","1576522-6",14704,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3898","1576721-2",601,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3899","1577005-12",29341,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3900","1576911-0",142,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3901","1576879-13",3283,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3902","1576821-2",802,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3903","1575791-0",200,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3904","1576578-11",2299,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3905","1576803-15",2822,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3906","1576981-12",4826,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3907","1576877-9",2760,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3908","1575541-3",5679,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3909","1575944-9",6261,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3910","1575899-13",10939,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3911","1575992-10",6031,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3912","1576223-17",75533,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3913","1576429-5",2720,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3914","1576569-18",3757,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3915","1576579-8",2344,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3916","1576571-1",277,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3917","1576634-0",224,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3918","1576746-2",736,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3919","1576868-6",987,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3920","1575464-2",3581,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3921","1575678-4",3634,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3922","1576572-10",1934,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3923","1575606-5",5056,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3924","1576527-0",55,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,2
"3925","1576965-13",21885,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3926","1575396-1",313,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3927","1576573-2",580,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3928","1576887-0",222,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3929","1576882-1",360,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3930","1576814-3",2415,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3931","1576965-7",9182,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3932","1576887-1",331,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3933","1577009-9",15385,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3934","1576569-2",699,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3935","1576572-19",3404,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3936","1576573-13",2480,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3937","1576870-3",960,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3938","1576778-0",489,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3939","1576574-14",2721,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3940","1576838-6",871,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3941","1576874-6",1498,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3942","1576876-4",950,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3943","1575528-1",764,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3944","1575579-7",6410,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3945","1576900-7",8406,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3946","1577008-11",18645,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3947","1574971-5",3931,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3948","1576898-5",6434,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3949","1577005-7",17738,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3950","1575577-3",1582,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3951","1575946-1",1159,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3952","1576672-1",3535,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3953","1576311-3",1341,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3954","1576020-2",2346,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3955","1576819-5",2951,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3956","1575825-7",6553,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3957","1576870-0",108,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3958","1577012-17",28771,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3959","1575992-17",10169,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3960","1576237-8",4483,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3961","1577013-3",435,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3962","1576569-1",408,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3963","1576410-2",4950,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3964","1576541-15",8875,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3965","1576566-10",1891,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3966","1575396-12",2279,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3967","1576571-10",1702,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3968","1577011-3",5210,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3969","1576584-4",12333,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3970","1576577-16",3718,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3971","1576780-6",676,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3972","1576572-6",1251,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3973","1577012-5",8662,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3974","1575515-6",1623,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3975","1576875-13",2372,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3976","1575536-6",19879,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3977","1575619-9",2240,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3978","1576875-3",585,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3979","1576533-7",7171,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3980","1576857-14",4628,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3981","1576868-10",1473,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3982","1577008-3",5190,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3983","1577008-8",13718,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3984","1576533-1",1166,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3985","1576568-7",1282,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3986","1576453-4",11192,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3987","1576569-16",3367,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3988","1576893-13",2163,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3989","1576893-11",1850,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3990","1576574-14",2645,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3991","1576572-18",3325,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3992","1576650-10",11429,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3993","1576911-0",199,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3994","1576579-3",1341,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3995","1576778-0",151,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3996","1577138-8",6637,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3997","1577010-11",18544,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3998","1576867-10",2004,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3999","1576257-1",389,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"4000","1576262-3",3721,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4001","1577023-8",6548,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4002","1576576-13",2828,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4003","1576312-15",48831,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4004","1576874-4",1058,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4005","1576893-14",2278,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4006","1576882-4",1233,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4007","1577011-11",18742,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4008","1577011-2",3595,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4009","1577008-7",12035,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4010","1577171-2",3643,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4011","1576878-10",2328,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4012","1576706-9",3229,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4013","1576870-6",1545,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4014","1577104-2",237,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4015","1576877-3",904,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4016","1576960-8",3707,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4017","1577007-11",18547,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4018","1577146-3",5841,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4019","1577114-4",16166,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"4020","1576878-7",1708,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4021","1577191-2",5532,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4022","1577011-15",25656,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4023","1576911-3",747,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4024","1576944-7",15306,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4025","1577146-10",15356,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4026","1576879-12",3218,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4027","1577181-0",200,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4028","1577116-3",9099,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4029","1577108-11",24394,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4030","1577240-9",6216,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4031","1577246-11",3331,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4032","1576312-0",1068,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4033","1576532-8",16966,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4034","1577246-7",2118,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4035","1576549-0",82,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"4036","1576866-12",1754,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4037","1576573-9",1819,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4038","1576569-3",801,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4039","1576570-3",671,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4040","1576536-7",3351,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4041","1576882-5",1478,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4042","1577230-2",783,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4043","1576574-10",1959,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4044","1577271-4",817,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"4045","1576877-12",3486,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4046","1576880-9",1868,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4047","1576574-12",2307,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4048","1576302-12",40437,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4049","1576597-5",10195,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4050","1576747-7",2105,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4051","1576965-13",21676,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4052","1576878-6",1461,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4053","1576580-13",2285,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4054","1576887-8",952,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4055","1577246-5",1560,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4056","1577054-7",7769,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4057","1577308-1",929,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4058","1577420-1",1318,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4059","1576572-5",1073,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4060","1576575-11",2213,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4061","1576579-14",4200,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4062","1576838-4",588,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4063","1576877-11",3311,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4064","1576879-8",1883,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4065","1576944-10",18215,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4066","1577146-9",13988,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4067","1577246-8",2443,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4068","1577300-3",772,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4069","1577360-6",2077,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4070","1577335-19",22768,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4071","1576882-6",1668,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4072","1576581-13",2525,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4073","1576746-1",526,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4074","1576912-0",242,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4075","1576878-2",775,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4076","1576922-2",3559,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4077","1576868-9",1373,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4078","1576876-1",504,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4079","1577340-1",2190,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4080","1577232-2",519,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4081","1577232-0",226,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4082","1577229-9",7079,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4083","1577179-9",2208,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4084","1577375-15",53246,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4085","1577219-5",3930,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4086","1577236-4",4385,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4087","1577281-5",3061,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4088","1577408-13",32011,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4089","1577409-16",5373,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4090","1577374-4",5953,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"4091","1577307-0",872,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4092","1577358-13",41769,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"4093","1577414-9",8048,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4094","1577397-9",3635,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4095","1575947-16",16157,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4096","1577408-15",38089,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4097","1575847-0",3422,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4098","1577409-5",1856,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4099","1575903-15",2942,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4100","1576033-10",7162,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4101","1576112-10",14365,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"4102","1575992-6",3674,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4103","1577374-3",4344,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"4104","1576355-3",4373,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4105","1577408-1",237,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4106","1576574-13",2464,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4107","1577454-1",1770,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4108","1577406-10",7388,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4109","1577381-1",2941,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"4110","1576796-9",9048,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4111","1577457-12",26640,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4112","1577410-4",497,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4113","1577406-12",8073,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4114","1577454-6",7600,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4115","1577457-6",16024,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4116","1577457-6",15571,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4117","1577479-8",25228,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4118","1577457-7",18070,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4119","1577521-4",1253,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4120","1576539-7",6761,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4121","1577539-7",16805,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4122","1576572-11",2073,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4123","1576870-5",1299,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4124","1576577-11",2553,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4125","1576565-16",3108,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4126","1576534-2",9805,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4127","1577011-4",6853,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4128","1577009-7",12038,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4129","1576911-6",1064,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4130","1577179-1",813,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4131","1577377-5",15652,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4132","1577404-10",3064,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4133","1577573-3",1917,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4134","1575895-6",7863,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4135","1575638-5",2885,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4136","1576566-1",291,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4137","1576312-3",11256,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4138","1576569-11",2273,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4139","1576576-15",3223,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4140","1576575-0",189,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4141","1576746-6",2227,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4142","1576566-13",2447,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4143","1576814-3",3044,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4144","1576747-11",3506,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4145","1577146-9",14480,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4146","1577579-3",10356,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4147","1577138-2",1893,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4148","1577131-3",336,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4149","1577281-5",2782,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4150","1577265-5",6486,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4151","1577335-19",23481,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4152","1577012-9",15438,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4153","1577404-5",1431,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4154","1577146-11",16260,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4155","1577428-4",4041,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4156","1577179-7",1853,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"4157","1577107-3",929,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4158","1577007-5",8488,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4159","1577554-9",3933,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4160","1577574-13",7886,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4161","1577570-2",6212,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0
"4162","1577572-15",8864,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4163","1577360-1",351,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,1
"4164","1577572-9",5388,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4165","1577361-1",225,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4166","1577246-1",339,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4167","1577357-13",42689,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4168","1577240-5",3859,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"4169","1577592-9",4883,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"4170","1577574-0",107,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4171","1576912-2",612,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4172","1577653-13",24688,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"4173","1577239-7",6980,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4174","1576897-5",6531,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4175","1577374-7",11028,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,1
"4176","1577575-5",3979,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"4177","1576945-2",3150,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4178","1577368-2",3542,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4179","1577344-1",2449,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4180","1577472-14",40739,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4181","1577457-9",20789,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4182","1577546-7",10365,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"4183","1577744-7",3858,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"4184","1577572-6",3646,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"4185","1576912-1",452,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
